8 5 3
0.1 0 2.5
654 976 160 35

Coordinates
127      -1.9454       50.192
128    -0.010175       50.032
129      -1.0909       50.484
130        2.579        49.81
131       1.0611       50.258
132     -0.44156       50.604
133       10.537       46.294
134      -16.286       49.961
135       8.7056       47.416
136      -18.203       49.513
137      -1.5335       51.025
138      -2.5033       51.173
139      -3.8525       51.367
140       4.8959       49.459
141     -0.75899       51.055
142      -5.7939       51.658
143      0.21187       50.922
144     -0.30341       51.138
145      -1.1481       51.461
146     -0.53972       51.463
147      -1.8125       51.748
148      -12.536       51.743
149       12.516       46.294
150    0.0060932       51.757
151      -2.8194       52.256
152       -1.096       52.016
153       10.608       47.806
154      0.95923       51.743
155      -14.771       51.853
156       13.703       46.004
157      -4.3067       52.939
158      -17.672       51.462
159       2.2662       51.917
160      -1.8679       52.785
161        14.82       45.732
162      0.37595       52.496
163      -16.554       51.986
164       12.309       48.154
165        9.769       49.661
166       1.2695        52.88
167      -14.269        53.16
168       8.0796       50.625
169       4.1494       52.204
170        -2.91       53.822
171      0.49411       53.294
172       15.736       46.205
173      -15.831       53.292
174       -6.348       54.438
175       14.111       48.007
176       2.7024       53.443
177        15.44        47.18
178      -17.081       53.382
179      -12.667        54.48
180      -15.402       54.243
181      0.81902       54.387
182      -4.2669       55.172
183       9.8871       51.344
184      -9.8604       55.312
185       -16.54       54.325
186       6.0589       53.631
187      -14.708       55.411
188      -16.047       55.184
189      -7.4421       56.275
190       8.2432       53.411
191      -5.6238       56.523
192       1.1144       56.041
193        9.769       53.205
194      -13.732       56.454
195      -8.5469       57.379
196       -15.22        56.72
197      -6.8313       57.725
198       5.2285       55.964
199       7.6491       55.145
200      -11.564       57.651
201       9.3555       54.475
202      -13.211       57.832
203      -14.452       57.783
204       1.4984       57.872
205       -7.747       58.936
206      -9.2784       59.082
207       9.3263        56.05
208      -12.499       59.018
209       7.6337       56.827
210       3.2696       58.196
211      -13.655       59.142
212      -10.636       59.731
213      -8.3082       59.881
214       5.4519       58.377
215       1.9119       59.379
216      -9.2592       60.339
217      -13.123       59.999
218      -11.839       60.314
219      -8.3082       60.797
220       9.2964       57.666
221      -10.636       60.946
222      -12.886       61.121
223      -9.2784       61.595
224       8.0262       59.108
225      -7.6397       61.828
226      -2.8437       61.771
227      -1.6923       61.668
228     -0.53974       61.565
229       2.6799       60.974
230       3.9852       60.695
231      -11.491        61.85
232      -4.0252       62.273
233      0.28732       61.889
234       9.9462       59.202
235      -13.536       62.096
236      -4.7932       62.717
237      -6.9494       62.894
238      -12.491         62.6
239      -14.304        62.45
240     -0.46373       62.586
241       3.3888       61.889
242       -8.401       63.078
243      -3.6222       63.046
244      -2.1607       62.915
245        6.384       61.166
246      -15.078       62.744
247      -10.985       63.316
248      -13.552       63.071
249      0.66429       63.049
250       1.6461       63.012
251      -15.781       63.011
252      -20.123       61.948
253      -6.3292       63.868
254      -14.513       63.292
255      -4.9935       63.917
256       8.6373       61.249
257      -18.735        62.48
258       10.153       60.708
259      -21.128         61.8
260      -7.6517       64.025
261      -18.085       62.923
262      -16.756       63.277
263       -12.51        63.99
264      -15.152       63.608
265       5.9292       62.627
266       4.3413       63.072
267      -16.073        63.66
268      -19.771       62.782
269     -0.11091       64.069
270      -22.752       61.889
271      -17.288       63.484
272       7.1952       62.464
273      -9.3798       64.622
274      -2.9169       64.681
275       1.5279       64.134
276      -14.412       64.363
277      -16.807       63.933
278      -20.779       62.917
279      -1.2471       64.655
280       -18.68       63.586
281      -17.631        63.98
282       10.005       62.096
283      -15.902       64.422
284       -6.821       65.376
285      -11.012       65.314
286      -23.786       62.509
287      0.82311       65.031
288       7.7604       63.366
289       6.7254       63.699
290       8.8533       63.012
291     -0.30508       65.272
292       5.2202       64.164
293      -19.968       64.059
294      -22.625       63.273
295      -16.849       64.869
296      -1.9537       65.675
297      -3.5625       65.979
298      -1.1022       65.887
299      -5.3455       66.221
300        8.233       63.809
301      0.22825       65.788
302      -24.938       62.893
303       7.5788       64.129
304       7.0562       64.458
305       -17.89       65.293
306      -2.5517       66.333
307       6.3378       64.686
308       5.3974       64.961
309     -0.42159       66.202
310      -13.204       66.285
311      -16.052       65.874
312      -1.8394       66.556
313       8.0793       64.553
314      -23.963       63.898
315      -26.178       63.071
316     -0.92373       66.615
317       9.0177       64.333
318      -4.1433        66.94
319      -3.1972       66.985
320       6.9042       65.139
321      -2.2825       67.029
322      -22.109        64.89
323        7.465       65.109
324      -27.892       62.687
325      -29.428       61.948
326      -9.1759       67.373
327      -6.5675       67.457
328      -31.052       61.328
329      -4.8308       67.524
330       7.2878       65.641
331       8.1444       65.434
332      -25.374        64.27
333       6.5699       65.917
334       9.8872       64.912
335       5.5444       66.256
336      -3.7889       67.945
337      -32.529       61.269
338      -20.667       66.503
339         8.75       65.984
340      -29.952       63.125
341       -4.477       68.591
342       7.3727       66.603
343      -27.073        64.54
344       10.788       65.513
345       -3.543       68.726
346      -15.616       68.109
347      -31.592       62.785
348       5.6928       67.561
349      -18.152       67.925
350       9.4161       66.588
351      -5.5498       69.311
352      -24.116       66.394
353      -12.525       69.085
354      -4.1565       69.338
355      -32.708       62.579
356       11.689       66.113
357      -33.474       62.303
358      -22.645       67.182
359      -19.933        67.97
360      -3.2868        69.54
361        7.465       67.649
362       10.686       66.674
363        -21.3       68.016
364       10.064       67.177
365      -7.4304       70.126
366      -31.282       64.144
367      -29.884       64.866
368      -32.472       63.529
369      -33.474       63.012
370       -28.27       65.699
371       12.663       66.522
372      -26.546       66.589
373       11.501       67.074
374      -2.2234       70.308
375       6.8075       68.691
376      -17.798       69.413
377      -25.047       67.363
378       -19.53       69.054
379       10.649       67.561
380      -3.9257       70.521
381       7.8991       68.544
382      -23.765       68.025
383      -20.789       69.037
384      -15.577       70.179
385      -22.684       68.583
386       6.2244       69.333
387      -0.7465       70.692
388        13.62       66.924
389       11.187       67.915
390      -21.748       69.067
391      -5.6508       71.142
392        12.13        67.66
393       12.897       67.637
394      0.90762       70.957
395      -20.464       69.899
396      -13.574       71.305
397      -21.364       69.805
398        14.57       67.323
399       12.073       68.358
400       8.4102       69.599
401       2.1777       71.105
402      -19.249       70.567
403       12.634       68.329
404      -1.8871       71.791
405       6.7561       70.367
406      -4.8234        72.27
407       3.2807       71.412
408      -21.098       70.544
409      -17.606       71.363
410      -20.336       70.776
411      -9.4594       72.411
412       15.558       67.738
413       13.437       68.748
414      0.43052       72.311
415       4.3045       71.696
416      -7.1004       72.873
417      -20.891       71.282
418       9.4335       70.595
419      -19.976       71.588
420        7.797       71.304
421      -5.6208       73.389
422       14.359       69.229
423       -19.02       72.178
424      -20.655       71.932
425      -2.5689       73.469
426      -15.552       73.013
427       5.2437       72.328
428       4.0518        72.65
429        15.62       68.999
430      -1.4108       73.539
431      -4.2603       73.776
432       2.8364       73.011
433       1.6106       73.334
434       16.592       68.831
435      -6.1693       74.133
436      -13.321       73.907
437       15.293       69.717
438      -20.625       72.671
439      -19.815       72.872
440       0.4518       73.872
441       6.0177       72.848
442      -5.0511       74.383
443       16.297       69.481
444         10.6        71.73
445       8.8671       72.267
446      -8.4003       74.569
447      -4.2615       74.532
448       5.6041       73.232
449       4.6144       73.509
450      -3.2363       74.613
451       3.5399        73.81
452       2.6503       74.059
453      -17.417        73.92
454      -2.0909       74.704
455       1.5259        74.33
456      -20.478       73.379
457     -0.92373       74.797
458       -4.675       75.093
459      -5.6303       75.144
460      -11.135       75.112
461       2.1073       74.695
462      -18.936       74.171
463       0.7204       74.929
464      -6.8883       75.611
465       2.5913       74.916
466      -14.503       75.232
467       1.6147       75.093
468      -16.089       75.016
469      -20.094       74.236
470       10.005       73.291
471   0.00011993       75.451
472       11.719       72.818
473       2.2368       75.211
474      -13.091       75.667
475      -5.6498       76.127
476      -17.792       75.272
477      -7.9787       76.356
478      -19.533       75.063
479       11.098       73.645
480        1.731        75.86
481       0.8041       76.019
482       2.2976       75.956
483      -18.883       75.654
484        -13.9       76.581
485      -6.8313       77.013
486        1.963       76.394
487       1.4699        76.49
488      -10.557       77.036
489      -12.994       76.884
490      -11.984       77.083
491        2.355       76.658
492      -18.174       76.363
493      -15.153       76.866
494       2.0005       76.865
495      -7.7765       77.663
496      -17.317       77.013
497      -13.497        77.58
498      -14.199       77.528
499      -12.794       77.719
500      -10.991       78.177
501       -8.958       78.312
502      -12.102        78.22
503      -13.148       78.206
504      -12.634         78.3
505      -13.896         78.3
506      -14.547       78.314
507      -15.475       78.304
508      -17.258       78.165
509      -12.423       78.814
510      -11.695        79.04
511       -14.13       78.814
512      -10.651        79.37
513      -14.878       79.015
514      -8.9785       79.503
515      -12.213       79.585
516      -15.952        79.31
517      -14.317       79.656
518      -17.347       79.494
519        -11.4       80.207
520      -12.026        80.31
521      -15.358       80.002
522      -10.291       80.601
523      -9.0016       80.839
524      -16.499       80.166
525      -14.644       80.544
526      -11.862       80.918
527      -17.553        80.41
528      -11.058       81.623
529      -9.9495       81.793
530      -11.745       81.806
531      -14.878       81.502
532      -15.707       81.446
533      -9.0246       82.176
534      -17.642       81.414
535      -16.643       81.942
536      -11.559       82.718
537      -10.406       82.815
538      -15.065        82.46
539      -2.1643       82.832
540      -3.9661       83.127
541      -15.802       82.606
542      -1.1672       82.951
543      -7.2744       83.393
544     -0.18528       83.068
545      -9.0466       83.452
546       -16.86       82.779
547       -17.79       82.684
548      -15.228       83.092
549      -11.512       83.536
550      -5.7679       83.688
551      0.80148        83.48
552      -1.5292       83.832
553       -16.04       83.469
554      -2.8792       84.073
555      -4.2297       84.198
556      -0.6676       83.992
557       1.7937       83.895
558      -15.205        83.98
559      -10.693       84.407
560      -11.465       84.377
561      -5.0548       84.504
562       -14.41       84.331
563      0.25102       84.418
564       -6.103       84.885
565      -1.9575       84.722
566      -11.839       84.798
567       -1.101       84.722
568      -2.7846        84.87
569      -3.5231       84.929
570       -7.383       85.035
571       -12.47       84.821
572      -13.108        84.81
573      -17.967        84.19
574      -8.3979       85.091
575      -11.215       84.976
576      -13.779       84.798
577      -9.4548       85.121
578       1.1065       84.688
579       -16.09       84.658
580      -2.6074       85.136
581     -0.27389       84.958
582       3.4479       84.545
583      -15.177       84.943
584      -1.6326       85.283
585       2.3376       84.883
586       0.3464       85.165
587       -5.443       85.549
588      -11.916       85.411
589      -14.447       85.228
590      -10.428       85.614
591      -12.705       85.504
592     -0.92373        85.49
593       5.3087       84.693
594       -6.211       85.815
595      -7.9833       85.874
596      -13.704       85.551
597      -8.7513       85.904
598      -7.1562       85.933
599         1.27       85.526
600      -15.693        85.52
601      -4.5718       86.079
602      -15.043       85.785
603      -16.876       85.543
604      -2.9458       86.165
605      -9.4114       86.259
606      -11.321       86.169
607      -18.144       85.401
608      -11.941       86.199
609       -14.57       85.963
610      -1.3807       86.239
611       5.0429       85.437
612      -13.093       86.228
613       -13.95       86.199
614       2.3196       85.936
615      -8.7217       86.553
616      -2.1589        86.41
617      -10.463       86.507
618      -3.7977       86.549
619       6.0472       85.401
620     -0.68742       86.406
621      -15.781       86.406
622      -3.1095       86.967
623      -0.9828       86.819
624      -11.262       86.967
625       -2.478       86.998
626       3.4479       86.376
627      -9.3845       87.152
628      -1.8985       87.026
629      -16.789       86.589
630       4.6885       86.317
631       5.7223       86.228
632      -8.7513       87.528
633      -10.614       87.573
634      -18.292       86.819
635      -16.018       87.262
636      -17.273       87.349
637         -9.4       88.143
638       -8.515       88.267
639      -11.173       88.296
640      -10.425       88.468
641      -18.323       87.815
642      -16.195       88.296
643      -9.1933       88.918
644      -11.026       88.946
645      -17.571       88.472
646      -9.9771       89.233
647      -8.4559       89.507
648      -18.351       88.739
649      -10.671       89.655
650      -16.431       89.153
651      -9.1943       89.862
652      -18.026       89.241
653      -10.081       90.039
654      -17.258       89.389
EndCoordinates

Elements
1 144 146 141
2 465 473 461
3 491 494 486
4 141 146 145
5 144 141 132
6 486 494 487
7 491 486 482
8 620 623 610
9 609 602 589
10 504 503 499
11 486 487 480
12 461 473 467
13 465 461 452
14 482 486 480
15 145 146 152
16 145 152 147
17 141 145 137
18 132 141 129
19 144 132 143
20 509 504 502
21 403 399 392
22 323 330 320
23 566 560 575
24 271 262 277
25 441 448 427
26 505 511 506
27 628 625 616
28 589 602 583
29 609 589 596
30 610 623 628
31 620 610 592
32 652 648 645
33 499 503 497
34 504 499 502
35 606 608 588
36 526 520 519
37 625 622 604
38 571 566 588
39 467 473 480
40 461 467 455
41 389 379 373
42 572 571 591
43 509 502 510
44 320 330 333
45 323 320 304
46 288 300 303
47 312 321 306
48 392 399 389
49 403 392 393
50 575 560 559
51 566 575 588
52 309 316 298
53 597 615 605
54 506 511 513
55 505 506 498
56 586 581 563
57 538 548 541
58 277 262 267
59 271 277 281
60 137 145 147
61 129 141 137
62 129 137 127
63 143 132 128
64 132 129 126
65 144 143 150
66 480 487 481
67 63 61 57
68 644 639 640
69 613 609 596
70 613 596 612
71 576 572 596
72 616 625 604
73 616 604 580
74 628 616 610
75 424 417 419
76 645 648 641
77 652 645 654
78 583 602 600
79 583 600 579
80 589 583 562
81 596 589 576
82 379 364 362
83 447 458 442
84 369 357 355
85 653 649 646
86 482 480 473
87 434 443 429
88 497 503 505
89 499 497 489
90 588 608 591
91 606 588 575
92 456 438 439
93 519 515 510
94 526 519 528
95 604 622 618
96 584 592 610
97 438 424 439
98 591 571 588
99 572 591 596
100 568 569 554
101 373 379 362
102 373 362 356
103 389 373 392
104 303 300 313
105 288 303 289
106 306 321 319
107 312 306 296
108 520 515 519
109 467 480 481
110 298 316 312
111 309 298 291
112 605 615 627
113 597 605 577
114 251 246 264
115 541 548 553
116 538 541 532
117 510 515 509
118 331 323 313
119 331 313 317
120 563 581 556
121 586 563 578
122 455 467 463
123 461 455 452
124 510 502 500
125 147 152 160
126 417 408 410
127 57 61 60
128 63 57 59
129 640 639 633
130 644 640 646
131 595 597 574
132 320 333 307
133 323 303 313
134 333 330 342
135 304 320 307
136 301 309 291
137 393 392 371
138 403 393 413
139 559 560 549
140 575 559 590
141 632 638 637
142 506 513 507
143 505 498 497
144 497 498 484
145 513 511 517
146 498 506 493
147 277 267 283
148 271 281 261
149 267 262 251
150 267 251 264
151 281 277 295
152 257 261 280
153 408 397 395
154 562 576 589
155 128 132 126
156 128 126 119
157 143 128 131
158 126 129 127
159 649 644 646
160 419 417 410
161 419 410 402
162 424 419 439
163 624 606 617
164 442 458 459
165 447 442 431
166 171 162 166
167 362 364 350
168 301 291 287
169 587 594 564
170 653 646 651
171 308 292 307
172 355 357 337
173 369 355 368
174 336 345 341
175 647 651 643
176 549 536 537
177 429 443 437
178 434 429 412
179 162 150 154
180 246 239 254
181 598 595 570
182 397 390 383
183 456 439 469
184 565 568 554
185 654 645 642
186 308 307 333
187 239 235 248
188 345 360 354
189 513 517 521
190 567 565 552
191 554 569 555
192 581 567 556
193 556 567 552
194 650 654 642
195 489 497 484
196 499 489 490
197 528 519 522
198 526 528 530
199 530 528 536
200 558 562 583
201 264 246 254
202 264 254 276
203 483 478 462
204 410 408 395
205 410 395 402
206 574 597 577
207 595 574 570
208 236 232 243
209 646 640 637
210 228 233 240
211 548 558 553
212 288 289 272
213 621 635 629
214 303 323 304
215 303 304 289
216 312 296 298
217 298 296 279
218 619 631 611
219 313 300 317
220 296 306 274
221 600 621 603
222 570 574 543
223 291 298 279
224 627 615 632
225 627 632 637
226 577 605 590
227 577 590 559
228 605 627 617
229 637 638 643
230 637 643 646
231 646 643 651
232 541 553 546
233 532 541 535
234 538 532 531
235 531 532 521
236 563 556 544
237 578 563 551
238 586 578 599
239 599 578 585
240 350 339 334
241 610 616 584
242 127 137 138
243 395 397 383
244 618 601 569
245 280 261 281
246 257 280 268
247 463 467 481
248 455 463 440
249 368 355 347
250 500 502 490
251 510 500 512
252 59 57 50
253 63 59 62
254 62 59 55
255 633 639 624
256 633 624 617
257 640 633 637
258 213 219 216
259 306 319 297
260 304 307 289
261 395 383 378
262 267 264 283
263 617 606 590
264 451 452 432
265 575 590 606
266 137 147 138
267 138 147 151
268 507 513 516
269 506 507 493
270 493 507 496
271 498 493 484
272 166 162 154
273 171 166 181
274 536 528 537
275 564 598 570
276 587 564 561
277 277 283 295
278 295 283 311
279 281 295 305
280 569 580 604
281 527 518 524
282 643 638 647
283 22 26 21
284 331 317 334
285 331 334 339
286 341 345 354
287 341 354 351
288 336 341 329
289 549 537 559
290 319 318 297
291 517 525 521
292 521 525 531
293 579 600 603
294 583 579 558
295 131 128 119
296 143 131 154
297 594 598 564
298 154 150 143
299 254 239 248
300 254 248 276
301 489 484 474
302 459 458 475
303 442 459 435
304 431 442 421
305 447 431 450
306 383 390 363
307 427 448 449
308 248 235 238
309 556 552 542
310 542 552 539
311 553 558 579
312 481 471 463
313 463 471 457
314 354 360 380
315 459 475 464
316 580 584 616
317 542 544 556
318 552 565 554
319 188 185 180
320 429 437 422
321 627 637 633
322 361 381 375
323 641 634 636
324 492 483 476
325 478 469 462
326 217 211 208
327 534 527 524
328 307 292 289
329 502 499 490
330 483 462 476
331 476 462 453
332 259 252 278
333 555 569 561
334 554 555 540
335 172 177 161
336 601 587 561
337 593 619 611
338 593 611 582
339 243 232 226
340 236 243 255
341 240 233 249
342 629 635 636
343 629 636 634
344 611 631 630
345 611 630 582
346 228 240 227
347 388 398 413
348 490 489 474
349 472 479 444
350 522 519 512
351 528 522 529
352 371 388 393
353 393 388 413
354 422 413 398
355 147 160 151
356 6 2 5
357 13 17 14
358 342 361 348
359 635 642 636
360 390 385 363
361 291 279 269
362 333 342 348
363 216 219 223
364 213 216 206
365 356 371 373
366 604 618 569
367 2 1 5
368 407 428 432
369 645 641 636
370 272 289 265
371 274 306 297
372 274 297 255
373 432 452 433
374 288 272 290
375 296 274 279
376 451 432 428
377 15 10 11
378 318 336 329
379 318 329 299
380 544 551 563
381 612 596 591
382 612 591 608
383 398 412 422
384 541 546 535
385 535 546 547
386 547 546 573
387 532 535 524
388 546 553 573
389 551 557 578
390 578 557 585
391 496 492 476
392 633 617 627
393 166 154 159
394 73 69 74
395 268 280 293
396 257 268 252
397 252 268 278
398 278 268 293
399 605 617 590
400 524 518 516
401 524 516 521
402 521 516 513
403 334 344 350
404 344 356 362
405 119 126 116
406 419 402 423
407 21 26 28
408 22 21 14
409 185 178 173
410 440 463 457
411 455 440 433
412 455 433 452
413 151 160 170
414 512 500 501
415 510 512 519
416 3 8 7
417 50 57 49
418 59 50 55
419 8 13 14
420 205 213 206
421 574 577 545
422 540 555 550
423 507 516 508
424 449 451 428
425 449 428 427
426 561 564 550
427 561 550 555
428 561 569 601
429 297 318 299
430 305 295 311
431 281 305 280
432 329 341 351
433 614 599 585
434 614 585 582
435 138 151 139
436 585 557 582
437 250 275 249
438 250 249 233
439 127 138 125
440 415 427 428
441 415 428 407
442 412 429 422
443 275 287 269
444 383 363 359
445 180 185 173
446 180 173 167
447 188 180 187
448 401 407 432
449 435 459 464
450 442 435 421
451 421 435 416
452 431 421 406
453 222 217 218
454 485 495 477
455 375 381 405
456 361 375 348
457 156 161 177
458 479 470 444
459 454 450 425
460 524 521 532
461 508 496 507
462 347 355 337
463 368 347 366
464 237 253 260
465 226 227 244
466 241 229 230
467 238 235 222
468 248 238 263
469 405 386 375
470 375 386 348
471 208 211 202
472 217 208 218
473 259 278 270
474 457 454 430
475 380 360 374
476 354 380 351
477 381 400 405
478 52 48 45
479 603 621 629
480 603 629 634
481 579 603 573
482 539 552 554
483 392 373 371
484 553 579 573
485 10 6 11
486 501 514 512
487 264 276 283
488 6 5 11
489 14 17 22
490 286 270 294
491 302 286 314
492 626 614 582
493 385 382 358
494 255 243 274
495 236 255 253
496 240 249 269
497 149 156 175
498 474 484 466
499 219 225 223
500 607 573 603
501 15 11 19
502 57 60 49
503 529 522 523
504 528 529 537
505 630 626 582
506 74 69 70
507 73 74 77
508 550 564 543
509 344 362 350
510 315 302 332
511 54 52 45
512 173 178 163
513 554 540 539
514 216 223 221
515 206 216 212
516 20 15 19
517 378 383 359
518 378 359 349
519 395 378 402
520 7 8 14
521 3 7 1
522 62 55 64
523 432 433 401
524 225 237 242
525 20 19 27
526 533 545 537
527 287 291 269
528 265 289 292
529 272 265 245
530 433 440 414
531 607 603 634
532 394 401 414
533 547 534 535
534 535 534 524
535 269 279 244
536 269 249 275
537 48 46 45
538 311 283 276
539 522 512 514
540 60 58 49
541 293 280 305
542 335 308 333
543 335 333 348
544 523 522 514
545 203 196 194
546 75 73 77
547 75 77 81
548 50 49 42
549 159 154 131
550 166 159 176
551 28 32 29
552 222 218 231
553 477 495 501
554 485 477 464
555 464 477 446
556 425 450 431
557 454 425 430
558 430 425 404
559 559 537 545
560 518 508 516
561 260 253 284
562 237 260 242
563 242 260 273
564 244 227 240
565 226 244 243
566 230 229 215
567 241 230 266
568 193 201 190
569 253 255 299
570 523 533 529
571 529 533 537
572 464 475 485
573 457 430 440
574 116 126 127
575 119 116 110
576 423 402 409
577 419 423 439
578 439 423 462
579 187 180 167
580 188 187 196
581 645 636 642
582 139 151 157
583 138 139 125
584 127 125 116
585 359 363 338
586 406 421 416
587 431 406 425
588 202 211 203
589 202 203 194
590 208 202 200
591 263 238 247
592 248 263 276
593 294 270 278
594 286 294 314
595 258 282 256
596 469 439 462
597 462 423 453
598 366 347 340
599 302 314 332
600 33 30 31
601 299 329 327
602 278 322 294
603 420 405 400
604 292 266 265
605 358 382 352
606 385 358 363
607 476 453 468
608 196 187 194
609 564 570 543
610 125 139 124
611 66 62 67
612 400 418 420
613 394 414 387
614 194 187 179
615 445 420 418
616 382 377 352
617 352 377 372
618 315 332 343
619 218 208 212
620 218 212 221
621 221 212 216
622 218 221 231
623 231 223 247
624 69 66 70
625 70 66 67
626 70 67 76
627 332 314 352
628 58 54 47
629 19 11 16
630 225 242 223
631 85 90 87
632 282 290 256
633 202 194 200
634 337 328 347
635 466 484 493
636 474 466 436
637 314 294 322
638 74 70 76
639 77 74 78
640 105 98 101
641 163 178 158
642 163 158 134
643 173 163 155
644 221 223 231
645 206 212 200
646 40 33 31
647 266 230 265
648 197 205 195
649 234 258 256
650 29 32 37
651 28 29 21
652 374 387 404
653 374 404 380
654 240 269 244
655 245 265 230
656 272 245 256
657 470 445 444
658 238 222 231
659 238 231 247
660 205 206 195
661 190 201 199
662 193 190 183
663 247 223 242
664 577 559 545
665 347 328 340
666 215 204 210
667 414 440 430
668 433 414 401
669 177 175 156
670 64 55 53
671 62 64 67
672 500 490 488
673 488 490 460
674 500 488 501
675 416 435 446
676 151 170 157
677 167 173 155
678 167 155 148
679 367 366 340
680 201 207 199
681 42 49 47
682 50 42 44
683 136 122 134
684 363 358 338
685 404 387 414
686 284 253 299
687 260 284 273
688 47 49 58
689 176 159 169
690 166 176 181
691 55 50 44
692 460 490 474
693 488 460 446
694 207 220 209
695 31 30 27
696 46 40 39
697 418 444 445
698 409 402 376
699 423 409 453
700 110 116 109
701 119 110 113
702 5 1 4
703 4 1 7
704 4 7 12
705 5 4 9
706 139 157 142
707 359 338 349
708 131 119 120
709 120 119 113
710 120 113 118
711 131 120 130
712 435 464 446
713 37 41 35
714 14 21 18
715 18 21 29
716 14 18 12
717 157 170 182
718 208 200 212
719 130 120 118
720 131 130 159
721 220 234 224
722 263 247 285
723 358 352 322
724 192 181 176
725 165 183 168
726 47 54 45
727 87 90 95
728 85 87 79
729 325 324 340
730 325 340 328
731 191 197 189
732 284 299 327
733 101 98 94
734 105 101 111
735 343 332 372
736 315 343 324
737 468 453 426
738 476 468 496
739 122 111 112
740 12 18 24
741 164 153 149
742 327 329 351
743 367 340 343
744 290 272 256
745 197 195 189
746 16 11 9
747 19 16 25
748 16 9 23
749 574 545 543
750 9 4 12
751 5 9 11
752 460 474 436
753 78 74 76
754 77 78 83
755 436 466 426
756 349 338 305
757 378 349 376
758 376 349 346
759 378 376 402
760 155 163 134
761 91 84 89
762 297 299 255
763 210 204 192
764 215 210 230
765 175 164 149
766 404 425 406
767 430 404 414
768 94 91 92
769 370 367 343
770 370 343 372
771 84 81 89
772 242 273 247
773 243 244 274
774 55 44 53
775 446 477 488
776 190 199 186
777 279 274 244
778 195 206 200
779 189 195 184
780 209 220 224
781 207 209 199
782 199 209 198
783 39 40 31
784 46 39 45
785 45 39 36
786 7 14 12
787 118 113 108
788 64 53 68
789 44 42 34
790 67 64 71
791 169 159 130
792 176 169 186
793 35 41 43
794 37 35 29
795 130 118 140
796 182 191 174
797 124 139 142
798 124 142 123
799 125 124 109
800 80 85 79
801 80 79 72
802 224 234 256
803 305 311 349
804 153 135 133
805 153 133 149
806 322 278 293
807 314 322 352
808 168 183 190
809 165 168 135
810 409 376 384
811 9 12 23
812 109 116 125
813 113 110 104
814 142 157 174
815 110 109 102
816 191 189 174
817 174 189 184
818 136 134 158
819 358 322 338
820 27 19 25
821 285 247 273
822 285 273 326
823 263 285 310
